01.01.2017T00:00:00;27900
01.01.2016T00:00:00;26926
01.01.2015T00:00:00;26643
01.01.2014T00:00:00;27130
01.01.2013T00:00:00;26468
01.01.2012T00:00:00;25604
01.01.2011T00:00:00;24267
01.01.2010T00:00:00;22639
01.01.2009T00:00:00;21406
01.01.2008T00:00:00;23048
01.01.2007T00:00:00;21469
01.01.2006T00:00:00;19247
