01.05.2004T00:00:00;0,74
01.04.2004T00:00:00;0,99
01.03.2004T00:00:00;0,75
01.02.2004T00:00:00;0,99
01.01.2004T00:00:00;1,75
01.12.2003T00:00:00;1,10
01.11.2003T00:00:00;0,96
01.10.2003T00:00:00;1,00
01.09.2003T00:00:00;0,34
01.08.2003T00:00:00;-0,41
01.07.2003T00:00:00;0,71
01.06.2003T00:00:00;0,80
01.05.2003T00:00:00;0,80
01.04.2003T00:00:00;1,02
01.03.2003T00:00:00;1,05
01.02.2003T00:00:00;1,63
01.01.2003T00:00:00;2,40
01.12.2002T00:00:00;1,54
01.11.2002T00:00:00;1,61
01.10.2002T00:00:00;1,07
01.09.2002T00:00:00;0,40
01.08.2002T00:00:00;0,09
01.07.2002T00:00:00;0,72
01.06.2002T00:00:00;0,53
01.05.2002T00:00:00;1,69
01.04.2002T00:00:00;1,16
01.03.2002T00:00:00;1,08
01.02.2002T00:00:00;1,16
01.01.2002T00:00:00;3,09
01.12.2001T00:00:00;1,60
01.11.2001T00:00:00;1,40
01.10.2001T00:00:00;1,10
01.09.2001T00:00:00;0,60
01.08.2001T00:00:00;0,00
01.07.2001T00:00:00;0,50
01.06.2001T00:00:00;1,60
01.05.2001T00:00:00;1,80
01.04.2001T00:00:00;1,80
01.03.2001T00:00:00;1,90
01.02.2001T00:00:00;2,30
01.01.2001T00:00:00;2,80
01.12.2000T00:00:00;1,60
01.11.2000T00:00:00;1,50
01.10.2000T00:00:00;2,10
01.09.2000T00:00:00;1,30
01.08.2000T00:00:00;1,00
01.07.2000T00:00:00;1,80
01.06.2000T00:00:00;2,60
01.05.2000T00:00:00;1,80
01.04.2000T00:00:00;0,90
01.03.2000T00:00:00;0,60
01.02.2000T00:00:00;1,00
01.01.2000T00:00:00;2,30
01.12.1999T00:00:00;1,30
01.11.1999T00:00:00;1,20
01.10.1999T00:00:00;1,40
01.09.1999T00:00:00;1,50
01.08.1999T00:00:00;1,20
01.07.1999T00:00:00;2,80
01.06.1999T00:00:00;1,90
01.05.1999T00:00:00;2,20
01.04.1999T00:00:00;3,00
01.03.1999T00:00:00;2,80
01.02.1999T00:00:00;4,10
01.01.1999T00:00:00;8,40
01.12.1998T00:00:00;11,60
01.11.1998T00:00:00;5,70
01.10.1998T00:00:00;4,50
01.09.1998T00:00:00;38,40
01.08.1998T00:00:00;3,70
01.07.1998T00:00:00;0,20
01.06.1998T00:00:00;0,10
01.05.1998T00:00:00;0,50
01.04.1998T00:00:00;0,40
01.03.1998T00:00:00;0,60
01.02.1998T00:00:00;0,90
01.01.1998T00:00:00;1,50
01.12.1997T00:00:00;1,00
01.11.1997T00:00:00;0,60
01.10.1997T00:00:00;0,20
01.09.1997T00:00:00;-0,30
01.08.1997T00:00:00;-0,10
01.07.1997T00:00:00;0,90
01.06.1997T00:00:00;1,10
01.05.1997T00:00:00;0,90
01.04.1997T00:00:00;1,00
01.03.1997T00:00:00;1,40
01.02.1997T00:00:00;1,50
01.01.1997T00:00:00;2,30
01.12.1996T00:00:00;1,40
01.11.1996T00:00:00;1,90
01.10.1996T00:00:00;1,20
01.09.1996T00:00:00;0,30
01.08.1996T00:00:00;-0,20
01.07.1996T00:00:00;0,70
01.06.1996T00:00:00;1,20
01.05.1996T00:00:00;1,60
01.04.1996T00:00:00;2,20
01.03.1996T00:00:00;2,80
01.02.1996T00:00:00;2,80
01.01.1996T00:00:00;4,10
01.12.1995T00:00:00;3,20
01.11.1995T00:00:00;4,60
01.10.1995T00:00:00;4,70
01.09.1995T00:00:00;4,50
01.08.1995T00:00:00;4,60
01.07.1995T00:00:00;5,40
01.06.1995T00:00:00;6,70
01.05.1995T00:00:00;7,90
01.04.1995T00:00:00;8,50
01.03.1995T00:00:00;8,90
01.02.1995T00:00:00;11,00
01.01.1995T00:00:00;17,80
01.12.1994T00:00:00;16,40
01.11.1994T00:00:00;14,60
01.10.1994T00:00:00;15,00
01.09.1994T00:00:00;8,00
01.08.1994T00:00:00;4,60
01.07.1994T00:00:00;5,30
01.06.1994T00:00:00;6,00
01.05.1994T00:00:00;6,90
01.04.1994T00:00:00;8,50
01.03.1994T00:00:00;7,40
01.02.1994T00:00:00;10,80
01.01.1994T00:00:00;17,90
01.12.1993T00:00:00;12,50
01.11.1993T00:00:00;16,40
01.10.1993T00:00:00;19,50
01.09.1993T00:00:00;23,00
01.08.1993T00:00:00;26,00
01.07.1993T00:00:00;22,40
01.06.1993T00:00:00;19,90
01.05.1993T00:00:00;18,10
01.04.1993T00:00:00;18,70
01.03.1993T00:00:00;20,10
01.02.1993T00:00:00;24,70
01.01.1993T00:00:00;25,80
01.12.1992T00:00:00;25,20
01.11.1992T00:00:00;26,10
01.10.1992T00:00:00;22,90
01.09.1992T00:00:00;11,50
01.08.1992T00:00:00;8,60
01.07.1992T00:00:00;10,60
01.06.1992T00:00:00;19,10
01.05.1992T00:00:00;11,90
01.04.1992T00:00:00;21,70
01.03.1992T00:00:00;29,90
01.02.1992T00:00:00;38,00
01.01.1992T00:00:00;245,30
01.12.1991T00:00:00;12,10
01.11.1991T00:00:00;8,90
01.10.1991T00:00:00;3,50
01.09.1991T00:00:00;1,10
01.08.1991T00:00:00;0,50
01.07.1991T00:00:00;0,60
01.06.1991T00:00:00;1,20
01.05.1991T00:00:00;3,00
01.04.1991T00:00:00;63,50
01.03.1991T00:00:00;6,30
01.02.1991T00:00:00;4,80
01.01.1991T00:00:00;6,20
